Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCB54,14.61254352487139,Low Fat,0.007321426663651257,Frozen Foods,78.5464038609698,OUT045,2002,,Tier 2,Supermarket Type1,1448.636007316495
FDB62,18.959935986978206,Regular,0.003612007196534311,Breakfast,52.86775014582112,OUT019,1985,Small,Tier 1,Grocery Store,246.91692650878522
FDN53,,Regular,0.16005638682682063,Frozen Foods,188.19755097933646,OUT018,2009,Medium,Tier 3,Supermarket Type2,4238.4657950067185
DRC79,,reg,0.09632337462452596,Canned,145.22329741287157,OUT046,1997,Small,Tier 1,Supermarket Type1,2368.4321350467712
DRC92,14.644313734539677,Low Fat,0.019562267220811794,Canned,188.2516734103062,OUT010,1998,,Tier 3,Grocery Store,1398.9665903664031
FDB65,11.112712727207466,Regular,0.06109811008840532,Seafood,120.85469776016997,OUT013,1987,High,Tier 3,Supermarket Type1,2199.0295830843097
FDA68,19.625882854543615,Low Fat,0.053861724072262446,Soft Drinks,208.18774612987457,OUT027,1985,Medium,Tier 3,Supermarket Type3,7812.542363023819
FDN37,,Low Fat,0.08152322255991447,Hard Drinks,192.09378351415918,OUT045,2002,,Tier 2,Supermarket Type1,3134.8198587364577
DRC44,11.844867467568807,Regular,0.11766516444618777,Baking Goods,184.48067785391882,OUT035,2004,Small,Tier 2,Supermarket Type1,3706.973956291325
FDB63,13.47445636313666,Low Fat,0.026566850124624345,Fruits and Vegetables,37.506350863823144,OUT035,2004,Small,Tier 2,Supermarket Type1,607.569429328058
FDA16,9.141660159066209,Low Fat,0.06487558009228722,Breads,233.51730145429093,OUT035,2004,Small,Tier 2,Supermarket Type1,6877.810743856794
NCB58,19.944412746706004,Regular,0.09718169235706439,Breads,119.87925753389676,OUT046,1997,Small,Tier 1,Supermarket Type1,2597.866665756019
FDB40,12.397070939187651,Low Fat,0.07209739497669991,Starchy Foods,63.00526797552859,OUT027,1985,Medium,Tier 3,Supermarket Type3,2884.8761274296075
DRC70,11.710645355023289,Low Fat,0.15316717676760408,Seafood,209.31889122470355,OUT027,1985,Medium,Tier 3,Supermarket Type3,6043.071633067173
NCB46,18.945801831883653,Low Fat,0.0,Fruits and Vegetables,145.80808146262956,OUT013,1987,High,Tier 3,Supermarket Type1,3081.2717722913135
NCB29,9.803632828014274,Low Fat,0.09736372877537534,Breakfast,38.55327007818819,OUT017,2007,,Tier 2,Supermarket Type1,751.8017877398787
NCB33,,Low Fat,0.14430458229189544,Snack Foods,215.52166686077354,OUT013,1987,High,Tier 3,Supermarket Type1,3427.431881399348
DRC58,6.578638496262941,Low Fat,0.04885829234704374,Baking Goods,133.66884128030716,OUT027,1985,Medium,Tier 3,Supermarket Type3,7101.026231896491
FDN45,7.607405067203294,Low Fat,0.0010466887515350415,Soft Drinks,209.1625209544957,OUT035,2004,Small,Tier 2,Supermarket Type1,2856.0616049219866
DRC75,20.66430832491949,Regular,0.10222767447693394,Others,209.31948058378356,OUT017,2007,,Tier 2,Supermarket Type1,3157.5721042831838
DRC45,18.821607343731035,Low Fat,0.11226139769954926,Seafood,54.58494566142514,OUT035,2004,Small,Tier 2,Supermarket Type1,980.2205266323148
DRC67,11.094281324758906,Regular,0.030634605362713105,Dairy,175.72129426760162,OUT046,1997,Small,Tier 1,Supermarket Type1,4088.861015823052
FDB21,15.3537596281895,low fat,0.015610090390049874,Health and Hygiene,115.99234720595685,OUT010,1998,,Tier 3,Grocery Store,627.4748416341444
FDN27,,Low Fat,0.0,Starchy Foods,159.95084698533654,OUT010,1998,,Tier 3,Grocery Store,747.4705879742555
FDB24,8.101601348689432,Low Fat,0.0481273308887785,Fruits and Vegetables,51.897087060955066,OUT018,2009,Medium,Tier 3,Supermarket Type2,821.5075032954251
FDA35,5.503177993791011,Regular,0.04356250153497669,Others,169.81131996098566,OUT010,1998,,Tier 3,Grocery Store,893.665653503356
NCB96,,Low Fat,0.17520887993775477,Breakfast,214.49944542181157,OUT019,1985,Small,Tier 1,Grocery Store,1342.0336989209404
DRC53,6.924146937281085,Regular,0.03146476191569303,Fruits and Vegetables,263.8880577546578,OUT010,1998,,Tier 3,Grocery Store,1385.4974778157168
DRC46,7.684424576093377,Low Fat,0.11308619302820638,Soft Drinks,106.5859737612249,OUT010,1998,,Tier 3,Grocery Store,567.6168398660977
FDB47,,Low Fat,0.07236872670604244,Breads,67.60944120276676,OUT045,2002,,Tier 2,Supermarket Type1,1176.9846411923775
FDB50,4.625858796963152,Low Fat,0.0,Frozen Foods,117.3526838667504,OUT035,2004,Small,Tier 2,Supermarket Type1,1552.8284849389809
NCB23,18.385940449885766,Low Fat,0.03358529682494844,Baking Goods,35.55538633583237,OUT017,2007,,Tier 2,Supermarket Type1,765.9916754778532
FDA93,13.288163197705328,Low Fat,0.1429145109708329,Dairy,127.47050402309192,OUT017,2007,,Tier 2,Supermarket Type1,2210.0093025571477
DRC79,,Low Fat,0.050482228130239795,Fruits and Vegetables,246.84311844160155,OUT017,2007,,Tier 2,Supermarket Type1,3829.535482600126
FDA98,15.920055327758162,Low Fat,0.03876167296767682,Health and Hygiene,76.86685821338051,OUT049,1999,Medium,Tier 1,Supermarket Type1,1461.8103998266415
FDA37,11.834564869236177,Regular,0.021887917788210295,Household,143.74183702781107,OUT013,1987,High,Tier 3,Supermarket Type1,2786.881592607295
DRC44,6.465402099271051,Low Fat,0.04827128002575101,Dairy,166.13762464437644,OUT035,2004,Small,Tier 2,Supermarket Type1,2807.7899358105074
FDB14,6.247943804682005,LF,0.05099535053997012,Soft Drinks,73.45808029291558,OUT013,1987,High,Tier 3,Supermarket Type1,1168.775556601194
FDA49,17.324157386127023,Low Fat,0.13719747021743192,Breakfast,108.90490359335502,OUT017,2007,,Tier 2,Supermarket Type1,2062.1662002430962
NCB65,8.257597435543843,Low Fat,0.0730563445752112,Dairy,246.08038356811159,OUT018,2009,Medium,Tier 3,Supermarket Type2,2891.5318232204118
NCB54,4.977728621499951,Low Fat,0.10508555178941079,Others,100.79198224951986,OUT045,2002,,Tier 2,Supermarket Type1,1863.442291729365
FDN19,,Regular,0.08795403930711074,Hard Drinks,180.94567247997804,OUT027,1985,Medium,Tier 3,Supermarket Type3,6564.406973821627
FDN23,21.166655829131788,Regular,0.019431438917115,Others,63.32065281712899,OUT019,1985,Small,Tier 1,Grocery Store,442.41775890649257
DRC19,,Low Fat,0.013825013663226787,Frozen Foods,189.0885599248545,OUT018,2009,Medium,Tier 3,Supermarket Type2,3686.06812254048
NCB10,4.933905357470924,Low Fat,0.017943298423056645,Canned,96.87808075114057,OUT010,1998,,Tier 3,Grocery Store,646.9500287452561
FDB29,16.863499196076745,low fat,0.009510167900540118,Hard Drinks,85.57801648885494,OUT010,1998,,Tier 3,Grocery Store,379.8828832561623
FDN85,18.627205028256377,LF,0.02926190033411102,Breakfast,60.30298288549454,OUT010,1998,,Tier 3,Grocery Store,485.33534449407966
FDA66,6.625232731968766,Low Fat,0.06366177557984921,Soft Drinks,42.05055487207647,OUT027,1985,Medium,Tier 3,Supermarket Type3,1696.7540855549826
NCB37,6.802796453457017,Regular,0.046198776800743316,Canned,259.41489189737683,OUT019,1985,Small,Tier 1,Grocery Store,1101.9850689086709
FDA46,18.477807994845442,Low Fat,0.06821892417539584,Soft Drinks,128.68151300013295,OUT035,2004,Small,Tier 2,Supermarket Type1,1723.188317581732
FDB85,20.172425608158992,Low Fat,0.026412566549573323,Snack Foods,214.51725854109534,OUT017,2007,,Tier 2,Supermarket Type1,3852.54473654115
FDB58,,Regular,0.013785758548525491,Health and Hygiene,248.1410747651267,OUT045,2002,,Tier 2,Supermarket Type1,4005.803004611081
FDA53,7.912664135882002,Regular,0.013595831632617577,Starchy Foods,79.14882296156,OUT013,1987,High,Tier 3,Supermarket Type1,1853.7557668463085
NCB88,11.495860730381755,Low Fat,0.055106965616849087,Breads,236.28426868223096,OUT027,1985,Medium,Tier 3,Supermarket Type3,9929.763193160437
NCB70,14.714321239720539,LF,0.010768758635694138,Breakfast,198.09379329928245,OUT045,2002,,Tier 2,Supermarket Type1,3449.666517587703
NCB87,7.224989054954088,Regular,0.03036692130180802,Health and Hygiene,167.40258521026504,OUT046,1997,Small,Tier 1,Supermarket Type1,2526.569836288703
DRC82,8.080242374752642,Low Fat,0.014358871684966808,Breakfast,221.94236277179857,OUT035,2004,Small,Tier 2,Supermarket Type1,3351.1536263216194
FDB29,,Low Fat,0.06521769460468682,Meat,57.11684076534742,OUT018,2009,Medium,Tier 3,Supermarket Type2,891.0556664733098
DRC38,13.16172559494422,Low Fat,0.05733633781739771,Snack Foods,93.20967935816938,OUT046,1997,Small,Tier 1,Supermarket Type1,1439.7126572901557
FDA44,,Low Fat,0.028791114697111854,Baking Goods,61.92800618778355,OUT046,1997,Small,Tier 1,Supermarket Type1,826.1851479479786
FDB68,18.343006828908393,Regular,0.008267342237854082,Frozen Foods,242.4490545657962,OUT017,2007,,Tier 2,Supermarket Type1,3967.5454210195176
FDB42,17.301173411689636,Low Fat,0.0,Starchy Foods,54.316247703314225,OUT013,1987,High,Tier 3,Supermarket Type1,1299.261023958354
FDA60,20.033506476869015,Low Fat,0.0,Frozen Foods,262.2682994790749,OUT035,2004,Small,Tier 2,Supermarket Type1,4547.459069636055
NCB29,18.65932928801814,reg,0.21470993039358457,Frozen Foods,56.93432666877388,OUT017,2007,,Tier 2,Supermarket Type1,917.0885810502187
FDB97,8.81591832119613,low fat,0.018946357533874487,Frozen Foods,187.1894441614409,OUT027,1985,Medium,Tier 3,Supermarket Type3,6729.806642626943
FDN52,10.132045078167998,Regular,0.0,Hard Drinks,186.87659547788604,OUT013,1987,High,Tier 3,Supermarket Type1,3175.6535084653137
DRC98,13.007195141753074,Regular,0.014960275236073312,Health and Hygiene,250.77409792249884,OUT045,2002,,Tier 2,Supermarket Type1,4780.148057977911
DRC38,,Regular,0.07388868503993712,Seafood,107.25927228909013,OUT045,2002,,Tier 2,Supermarket Type1,2277.0361187315452
FDA48,19.866334106823263,Regular,0.14768371244566733,Baking Goods,109.35481074652976,OUT035,2004,Small,Tier 2,Supermarket Type1,1690.3558105733787
FDN59,5.253851613559767,Low Fat,0.004688825883385927,Breakfast,230.72522029429544,OUT017,2007,,Tier 2,Supermarket Type1,3703.8111890971973
NCB47,9.981501603882817,Low Fat,0.08300715414739845,Household,261.94383044612,OUT049,1999,Medium,Tier 1,Supermarket Type1,3675.4105016064113
NCB32,14.175971450338913,Regular,0.04094509804171908,Fruits and Vegetables,38.112751780505,OUT013,1987,High,Tier 3,Supermarket Type1,828.4919291300565
FDB61,13.30330360631672,Low Fat,0.10464349673554926,Snack Foods,180.93479330029714,OUT013,1987,High,Tier 3,Supermarket Type1,4407.012496975285
DRC17,15.62581817803987,Low Fat,0.032839556002641365,Meat,88.49895749113824,OUT027,1985,Medium,Tier 3,Supermarket Type3,3265.4827568673913
DRC94,,Regular,0.00031379422881515026,Frozen Foods,202.79909999044463,OUT027,1985,Medium,Tier 3,Supermarket Type3,8587.014354288633
FDA17,,Low Fat,0.06889268199709461,Others,213.36168617237152,OUT019,1985,Small,Tier 1,Grocery Store,1338.1245745422646
FDB14,,Low Fat,0.09900666742117128,Others,210.9560314380329,OUT013,1987,High,Tier 3,Supermarket Type1,3295.9743171369946
DRC74,19.923200174283476,Low Fat,0.13938018419647033,Frozen Foods,133.78063761203435,OUT010,1998,,Tier 3,Grocery Store,729.5227470702664
DRC52,8.987434524505073,Low Fat,0.050505971770798457,Hard Drinks,68.24112719236837,OUT045,2002,,Tier 2,Supermarket Type1,1263.9564080077191
DRC39,9.276612975951728,LF,0.007809835648120566,Household,169.00445290444972,OUT018,2009,Medium,Tier 3,Supermarket Type2,3501.559065472972
DRC91,11.520199233705858,Regular,0.02770638147314416,Health and Hygiene,217.21298524492386,OUT035,2004,Small,Tier 2,Supermarket Type1,3483.0336197805395
FDA35,6.870451561549557,LF,0.0,Frozen Foods,246.2780197914574,OUT045,2002,,Tier 2,Supermarket Type1,6193.7946387475395
FDA85,,Low Fat,0.040922104821769334,Meat,137.82406041190995,OUT027,1985,Medium,Tier 3,Supermarket Type3,4323.096858511146
FDN81,15.805539948936234,Regular,0.07208745584285454,Meat,88.97939372207071,OUT010,1998,,Tier 3,Grocery Store,501.2628658807664
FDA55,17.862008365315237,Regular,0.0002820428655272266,Fruits and Vegetables,59.04210365660309,OUT013,1987,High,Tier 3,Supermarket Type1,1157.6018050173104
NCB42,16.594722111691894,Low Fat,0.004548254244484259,Breads,219.2338614335828,OUT045,2002,,Tier 2,Supermarket Type1,2835.4881691089067
FDA28,7.009811389364483,Low Fat,0.06858463309668995,Breads,157.33017864356754,OUT010,1998,,Tier 3,Grocery Store,803.9744457418361
FDB57,,Regular,0.020566481323801202,Breakfast,190.10744582533076,OUT019,1985,Small,Tier 1,Grocery Store,1059.1777785803904
FDB71,5.155965413739033,low fat,0.02947968529679502,Household,68.58073455290435,OUT017,2007,,Tier 2,Supermarket Type1,1296.2165447388174
NCB75,4.802565944256138,reg,0.061655617407368093,Baking Goods,32.55260086050041,OUT027,1985,Medium,Tier 3,Supermarket Type3,1669.419749640897
DRC73,11.98221711065461,Low Fat,0.007127991464469306,Fruits and Vegetables,259.3492592242491,OUT019,1985,Small,Tier 1,Grocery Store,1586.792986950068
FDA42,8.800328405779695,Low Fat,0.10728099685204434,Starchy Foods,222.36961330659216,OUT049,1999,Medium,Tier 1,Supermarket Type1,3792.6191840452334
FDA98,16.117133512847168,Regular,0.00935954069052369,Breads,125.40623263944525,OUT035,2004,Small,Tier 2,Supermarket Type1,2426.159050538062
FDB82,16.812093375828013,Low Fat,0.07929392389858438,Breakfast,138.88687724732657,OUT035,2004,Small,Tier 2,Supermarket Type1,2745.1378194660015
FDB86,19.721863317490346,Low Fat,0.0207823802718482,Fruits and Vegetables,250.259424958574,OUT049,1999,Medium,Tier 1,Supermarket Type1,4306.350101952779
FDA84,17.431602730163657,Low Fat,0.01806395151578471,Meat,80.00546696488247,OUT013,1987,High,Tier 3,Supermarket Type1,1606.1958609989915
NCB13,,Low Fat,0.10331095997234886,Seafood,220.46756977234602,OUT013,1987,High,Tier 3,Supermarket Type1,4167.83081770013
FDN79,10.81759117608205,Low Fat,0.04820474846717873,Soft Drinks,35.23136862492314,OUT019,1985,Small,Tier 1,Grocery Store,190.95385179078403
DRC91,9.141396979786077,Regular,0.013802370303643445,Meat,237.66821758904592,OUT046,1997,Small,Tier 1,Supermarket Type1,4028.701921935679
FDB32,11.064251647061742,low fat,0.0,Dairy,170.07102550875481,OUT018,2009,Medium,Tier 3,Supermarket Type2,3457.4939369954604
FDN84,7.221286202467927,Low Fat,0.21679266466387637,Canned,143.70839841706373,OUT017,2007,,Tier 2,Supermarket Type1,3056.580312467138
FDA97,6.160969762740089,Low Fat,0.03387322744757333,Hard Drinks,197.72401771363403,OUT046,1997,Small,Tier 1,Supermarket Type1,2853.093693504893
FDA94,13.356737222642812,Regular,0.030392368834103886,Frozen Foods,46.965666982223894,OUT010,1998,,Tier 3,Grocery Store,325.36005521170665
FDA85,16.746482284728703,Low Fat,0.0030974695568911324,Dairy,77.14837382431381,OUT019,1985,Small,Tier 1,Grocery Store,512.4460526196758
DRC80,16.43248533284303,reg,0.13488778571711815,Baking Goods,127.04847938456129,OUT010,1998,,Tier 3,Grocery Store,671.1731850980832
FDB28,12.166053476995861,Low Fat,0.0,Others,176.81641770831106,OUT035,2004,Small,Tier 2,Supermarket Type1,4122.158579790099
NCB98,13.378742766912083,low fat,0.024519225231277433,Hard Drinks,65.1133964926876,OUT046,1997,Small,Tier 1,Supermarket Type1,1481.8293161050476
FDA58,13.277588282646903,Low Fat,0.03279793537038311,Others,120.56018306396366,OUT049,1999,Medium,Tier 1,Supermarket Type1,2025.1145086020013
FDA44,16.256696422056955,LF,0.09967727605753808,Soft Drinks,92.57070661637628,OUT018,2009,Medium,Tier 3,Supermarket Type2,1490.970828005695
NCB20,5.3147279912524095,Regular,0.026727243745358575,Starchy Foods,183.35437066350536,OUT013,1987,High,Tier 3,Supermarket Type1,3093.727548711215
FDN81,16.568233850810806,reg,0.0454883536926673,Hard Drinks,247.94971409664333,OUT045,2002,,Tier 2,Supermarket Type1,4488.661186543845
DRC75,14.397415312873887,Regular,0.033593753942137615,Hard Drinks,70.17107546338025,OUT010,1998,,Tier 3,Grocery Store,293.64152351919057
FDA12,7.867848149416762,Regular,0.022424443961980338,Meat,75.6656299669361,OUT013,1987,High,Tier 3,Supermarket Type1,1161.5961416760038
FDB35,5.3340005136864965,Regular,0.1754639835726935,Breakfast,172.72472121188494,OUT013,1987,High,Tier 3,Supermarket Type1,3184.128651048174
DRC79,6.344972439484103,Regular,0.0956365584465649,Canned,138.04075207082656,OUT019,1985,Small,Tier 1,Grocery Store,1003.529695196953
NCB35,13.419752804127585,reg,0.011495274546194471,Breads,200.47268691380455,OUT017,2007,,Tier 2,Supermarket Type1,3006.1299015374243
FDA21,17.39294501155181,Low Fat,0.04854127757204008,Breakfast,98.94093721287982,OUT017,2007,,Tier 2,Supermarket Type1,1357.388770453314
FDB57,10.18917388111652,Low Fat,0.09554308459277769,Baking Goods,159.57742942488068,OUT017,2007,,Tier 2,Supermarket Type1,2908.8969232497407
FDB88,10.945106481988768,Low Fat,0.0520200376515539,Snack Foods,122.29144330013116,OUT013,1987,High,Tier 3,Supermarket Type1,1869.1668379396076
NCB24,20.38048905578391,Low Fat,0.040846951378085285,Household,97.37833990870459,OUT027,1985,Medium,Tier 3,Supermarket Type3,4008.321475980069
FDN57,8.121222428553793,LF,0.0044872532463798125,Snack Foods,203.11395311631193,OUT013,1987,High,Tier 3,Supermarket Type1,3559.9669494919776
DRC52,6.263740217780978,Low Fat,0.006727446134152239,Baking Goods,218.8309246678476,OUT035,2004,Small,Tier 2,Supermarket Type1,3234.598923455684
FDB30,,Regular,0.01688129071432914,Household,108.63254333741111,OUT013,1987,High,Tier 3,Supermarket Type1,1973.6583811526052
FDN89,17.180676031368655,Regular,0.0432183629285787,Meat,178.0213537034998,OUT049,1999,Medium,Tier 1,Supermarket Type1,4038.9438862276866
FDB24,15.143313947954242,LF,0.26195353571954527,Starchy Foods,73.14756801151586,OUT046,1997,Small,Tier 1,Supermarket Type1,1038.8512882485247
FDA45,11.568522469282676,Regular,0.09725001343430191,Soft Drinks,217.66842033847777,OUT045,2002,,Tier 2,Supermarket Type1,4081.0782705020424
FDN60,20.90079305814112,Low Fat,0.006995467307421174,Household,97.37517820543113,OUT018,2009,Medium,Tier 3,Supermarket Type2,1536.6361575193569
NCB30,16.994939451007745,low fat,0.07579352323011242,Starchy Foods,71.34531996694054,OUT049,1999,Medium,Tier 1,Supermarket Type1,1190.897576848732
FDB95,5.551644214515994,Low Fat,0.09979290128549143,Frozen Foods,252.83088937725782,OUT019,1985,Small,Tier 1,Grocery Store,1368.9504174729536
FDN43,17.158734545518822,Regular,0.032093092248454524,Starchy Foods,130.70629030412837,OUT017,2007,,Tier 2,Supermarket Type1,1730.9635319558072
FDB77,4.908655450399592,Low Fat,0.024041875456310372,Household,182.86597955046628,OUT046,1997,Small,Tier 1,Supermarket Type1,4047.387734527808
FDB61,15.555496492995893,Low Fat,0.05271298370559822,Meat,221.97435285997415,OUT019,1985,Small,Tier 1,Grocery Store,1575.791373168043
FDN38,8.078208216975199,reg,0.043932438056599236,Seafood,192.92958686001015,OUT035,2004,Small,Tier 2,Supermarket Type1,2237.7454237649504
NCB44,16.33951755363848,Regular,0.018490526528361327,Health and Hygiene,164.25977274920908,OUT013,1987,High,Tier 3,Supermarket Type1,2674.5617861801447
DRC45,,Low Fat,0.030387891801351215,Others,118.70077634722851,OUT017,2007,,Tier 2,Supermarket Type1,2022.1365334450682
DRC11,,Regular,0.047173343735799296,Meat,247.7714366153849,OUT027,1985,Medium,Tier 3,Supermarket Type3,11760.4234527722
FDA86,,Low Fat,0.05203923021628296,Others,62.51591385753693,OUT018,2009,Medium,Tier 3,Supermarket Type2,753.0587755266117
NCB98,15.034829541873048,Low Fat,0.04552511496378351,Household,239.60505412598317,OUT010,1998,,Tier 3,Grocery Store,1561.0117629296765
FDN16,,Regular,0.11229006265881175,Starchy Foods,198.52432394060244,OUT046,1997,Small,Tier 1,Supermarket Type1,2855.353014899693
NCB83,20.09276626741703,Regular,0.0019355902642070088,Seafood,165.85291960077112,OUT019,1985,Small,Tier 1,Grocery Store,1185.8467645310932
